cell_id,lat,lon,elevation_m,slope_deg,rain_1h,rain_3h,rain_6h,rain_24h,rain_72h,rain_intensity,rain_acceleration,soil_moisture_surface,soil_saturation_index,antecedent_rain_48h,flood_event
29,26.14,91.49,210.0,11.600000000000001,8.8,19.36,29.04,61.7,111.06,8.8,2.35,0.512,1.0,82.02,1
29,26.14,91.49,210.0,11.600000000000001,10.5,23.1,34.65,68.1,122.58,10.5,2.8,0.511,1.0,87.93,1
29,26.14,91.49,210.0,11.600000000000001,6.1,13.42,20.13,15.1,27.18,6.1,1.63,0.507,1.0,7.05,1
29,26.14,91.49,210.0,11.600000000000001,2.2,4.84,7.26,12.1,21.78,2.2,0.59,0.508,1.0,14.52,1
29,26.14,91.49,210.0,11.600000000000001,4.5,9.9,14.85,19.5,35.1,4.5,1.2,0.504,1.0,20.25,1
29,26.14,91.49,210.0,11.600000000000001,4.7,10.34,15.51,12.6,22.68,4.7,1.25,0.499,1.0,7.17,1
29,26.14,91.49,210.0,11.600000000000001,2.9,6.38,9.57,12.2,21.96,2.9,0.77,0.499,1.0,12.39,1
29,26.14,91.49,210.0,11.600000000000001,9.6,21.12,31.68,17.1,30.78,9.6,2.56,0.502,1.0,0.0,1
29,26.14,91.49,210.0,11.600000000000001,8.3,18.26,27.39,30.4,54.72,8.3,2.21,0.506,1.0,27.33,1
29,26.14,91.49,210.0,11.600000000000001,3.6,7.92,11.88,30.4,54.72,3.6,0.96,0.512,1.0,42.84,1
29,26.14,91.49,210.0,11.600000000000001,5.7,12.54,18.81,53.0,95.4,5.7,1.52,0.51,1.0,76.59,1
29,26.14,91.49,210.0,11.600000000000001,8.4,18.48,27.72,46.6,83.88,8.4,2.24,0.506,1.0,56.16,1
29,26.14,91.49,210.0,11.600000000000001,8.3,18.26,27.39,34.9,62.82,8.3,2.21,0.509,1.0,35.43,1
29,26.14,91.49,210.0,11.600000000000001,3.9,8.58,12.87,13.3,23.94,3.9,1.04,0.5,1.0,11.07,1
29,26.14,91.49,210.0,11.600000000000001,0.7,1.54,2.31,3.0,5.4,0.7,0.19,0.501,1.0,3.09,1
29,26.14,91.49,210.0,11.600000000000001,1.0,2.2,3.3,1.5,2.7,1.0,0.27,0.482,1.0,0.0,1
29,26.14,91.49,210.0,11.600000000000001,1.9,4.18,6.27,8.0,14.4,1.9,0.51,0.482,1.0,8.13,1
29,26.14,91.49,210.0,11.600000000000001,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.474,0.987,0.03,1
29,26.14,91.49,210.0,11.600000000000001,2.0,4.4,6.6,8.7,15.66,2.0,0.53,0.484,1.0,9.06,1
29,26.14,91.49,210.0,11.600000000000001,0.7,1.54,2.31,3.2,5.76,0.7,0.19,0.486,1.0,3.45,1
29,26.14,91.49,210.0,11.600000000000001,4.4,9.68,14.52,5.3,9.54,4.4,1.17,0.491,1.0,0.0,1
29,26.14,91.49,210.0,11.600000000000001,3.6,7.92,11.88,8.2,14.76,3.6,0.96,0.498,1.0,2.88,1
29,26.14,91.49,210.0,11.600000000000001,4.0,8.8,13.2,25.8,46.44,4.0,1.07,0.505,1.0,33.24,1
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.728,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.711,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.5,1.1,1.65,0.6,1.08,0.5,0.13,0.341,0.711,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.697,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.33,0.688,0.0,0
29,26.14,91.49,210.0,11.600000000000001,2.2,4.84,7.26,2.3,4.14,2.2,0.59,0.34,0.708,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.677,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.665,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.658,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.671,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.3,0.66,0.99,0.5,0.9,0.3,0.08,0.478,0.996,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.956,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.932,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.436,0.909,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.891,0.0,0
29,26.14,91.49,210.0,11.600000000000001,2.2,4.84,7.26,2.2,3.96,2.2,0.59,0.435,0.906,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.865,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.851,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.831,0.0,0
29,26.14,91.49,210.0,11.600000000000001,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.389,0.811,0.0,0
30,26.14,91.58,218.0,12.4,1.9,4.18,6.27,9.1,16.38,1.9,0.51,0.504,1.0,10.11,1
30,26.14,91.58,218.0,12.4,11.2,24.64,36.96,40.2,72.36,11.2,2.99,0.512,1.0,35.4,1
30,26.14,91.58,218.0,12.4,7.8,17.16,25.74,36.8,66.24,7.8,2.08,0.51,1.0,40.5,1
30,26.14,91.58,218.0,12.4,8.5,18.7,28.05,64.6,116.28,8.5,2.27,0.51,1.0,88.23,1
30,26.14,91.58,218.0,12.4,2.8,6.16,9.24,14.6,26.28,2.8,0.75,0.503,1.0,17.04,1
30,26.14,91.58,218.0,12.4,10.8,23.76,35.64,39.4,70.92,10.8,2.88,0.505,1.0,35.28,1
30,26.14,91.58,218.0,12.4,3.7,8.14,12.21,15.3,27.54,3.7,0.99,0.503,1.0,15.33,1
30,26.14,91.58,218.0,12.4,6.5,14.3,21.45,21.5,38.7,6.5,1.73,0.505,1.0,17.25,1
30,26.14,91.58,218.0,12.4,17.4,38.28,57.42,25.8,46.44,17.4,4.64,0.5,1.0,0.0,1
30,26.14,91.58,218.0,12.4,13.6,29.92,44.88,15.2,27.36,13.6,3.63,0.493,1.0,0.0,1
30,26.14,91.58,218.0,12.4,7.7,16.94,25.41,10.5,18.9,7.7,2.05,0.494,1.0,0.0,1
30,26.14,91.58,218.0,12.4,8.1,17.82,26.73,47.7,85.86,8.1,2.16,0.505,1.0,59.13,1
30,26.14,91.58,218.0,12.4,3.3,7.26,10.89,15.0,27.0,3.3,0.88,0.501,1.0,16.11,1
30,26.14,91.58,218.0,12.4,3.8,8.36,12.54,17.4,31.32,3.8,1.01,0.504,1.0,18.78,1
30,26.14,91.58,218.0,12.4,0.8,1.76,2.64,2.6,4.68,0.8,0.21,0.493,1.0,2.04,1
30,26.14,91.58,218.0,12.4,1.0,2.2,3.3,2.2,3.96,1.0,0.27,0.472,0.983,0.66,1
30,26.14,91.58,218.0,12.4,5.4,11.88,17.82,7.4,13.32,5.4,1.44,0.494,1.0,0.0,1
30,26.14,91.58,218.0,12.4,7.9,17.38,26.07,28.6,51.48,7.9,2.11,0.501,1.0,25.41,1
30,26.14,91.58,218.0,12.4,9.7,21.34,32.01,37.0,66.6,9.7,2.59,0.504,1.0,34.59,1
30,26.14,91.58,218.0,12.4,26.6,58.52,87.78,77.9,140.22,26.6,7.09,0.503,1.0,52.44,1
30,26.14,91.58,218.0,12.4,9.1,20.02,30.03,65.3,117.54,9.1,2.43,0.511,1.0,87.51,1
30,26.14,91.58,218.0,12.4,10.4,22.88,34.32,67.0,120.6,10.4,2.77,0.508,1.0,86.28,1
30,26.14,91.58,218.0,12.4,4.9,10.78,16.17,14.8,26.64,4.9,1.31,0.505,1.0,10.47,1
30,26.14,91.58,218.0,12.4,3.1,6.82,10.23,10.1,18.18,3.1,0.83,0.505,1.0,7.95,1
30,26.14,91.58,218.0,12.4,4.4,9.68,14.52,18.9,34.02,4.4,1.17,0.504,1.0,19.5,1
30,26.14,91.58,218.0,12.4,6.1,13.42,20.13,15.1,27.18,6.1,1.63,0.498,1.0,7.05,1
30,26.14,91.58,218.0,12.4,3.1,6.82,10.23,12.0,21.6,3.1,0.83,0.495,1.0,11.37,1
30,26.14,91.58,218.0,12.4,6.5,14.3,21.45,15.2,27.36,6.5,1.73,0.5,1.0,5.91,1
30,26.14,91.58,218.0,12.4,7.1,15.62,23.43,23.5,42.3,7.1,1.89,0.506,1.0,18.87,1
30,26.14,91.58,218.0,12.4,3.0,6.6,9.9,28.3,50.94,3.0,0.8,0.508,1.0,41.04,1
30,26.14,91.58,218.0,12.4,4.7,10.34,15.51,44.8,80.64,4.7,1.25,0.511,1.0,65.13,1
30,26.14,91.58,218.0,12.4,9.5,20.9,31.35,41.4,74.52,9.5,2.53,0.503,1.0,43.17,1
30,26.14,91.58,218.0,12.4,5.9,12.98,19.47,22.1,39.78,5.9,1.57,0.508,1.0,20.31,1
30,26.14,91.58,218.0,12.4,6.8,14.96,22.44,9.6,17.28,6.8,1.81,0.5,1.0,0.0,1
30,26.14,91.58,218.0,12.4,0.7,1.54,2.31,3.0,5.4,0.7,0.19,0.497,1.0,3.09,1
30,26.14,91.58,218.0,12.4,0.5,1.1,1.65,0.9,1.62,0.5,0.13,0.486,1.0,0.0,1
30,26.14,91.58,218.0,12.4,2.5,5.5,8.25,8.9,16.02,2.5,0.67,0.485,1.0,7.77,1
30,26.14,91.58,218.0,12.4,0.3,0.66,0.99,0.8,1.44,0.3,0.08,0.482,1.0,0.45,1
30,26.14,91.58,218.0,12.4,2.3,5.06,7.59,5.1,9.18,2.3,0.61,0.482,1.0,1.59,1
30,26.14,91.58,218.0,12.4,5.3,11.66,17.49,7.3,13.14,5.3,1.41,0.477,0.994,0.0,1
30,26.14,91.58,218.0,12.4,0.4,0.88,1.32,1.1,1.98,0.4,0.11,0.482,1.0,0.66,1
30,26.14,91.58,218.0,12.4,1.5,3.3,4.95,7.5,13.5,1.5,0.4,0.494,1.0,8.55,1
30,26.14,91.58,218.0,12.4,3.4,7.48,11.22,21.3,38.34,3.4,0.91,0.509,1.0,27.12,1
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.553,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.544,0.0,0
30,26.14,91.58,218.0,12.4,0.6,1.32,1.98,0.6,1.08,0.6,0.16,0.259,0.54,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.531,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.522,0.0,0
30,26.14,91.58,218.0,12.4,1.4,3.08,4.62,1.4,2.52,1.4,0.37,0.256,0.534,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.52,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.506,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.505,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.528,0.0,0
30,26.14,91.58,218.0,12.4,0.2,0.44,0.66,0.4,0.72,0.2,0.05,0.468,0.974,0.06,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.921,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.889,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.859,0.0,0
30,26.14,91.58,218.0,12.4,1.6,3.52,5.28,1.6,2.88,1.6,0.43,0.406,0.845,0.0,0
30,26.14,91.58,218.0,12.4,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.392,0.817,0.0,0
30,26.14,91.58,218.0,12.4,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.383,0.797,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.776,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.753,0.0,0
30,26.14,91.58,218.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.729,0.0,0
31,26.14,91.67,226.0,13.200000000000001,3.4,7.48,11.22,15.5,27.9,3.4,0.91,0.507,1.0,16.68,1
31,26.14,91.67,226.0,13.200000000000001,14.4,31.68,47.52,43.9,79.02,14.4,3.84,0.511,1.0,31.5,1
31,26.14,91.67,226.0,13.200000000000001,10.0,22.0,33.0,40.7,73.26,10.0,2.67,0.511,1.0,40.26,1
31,26.14,91.67,226.0,13.200000000000001,5.4,11.88,17.82,55.2,99.36,5.4,1.44,0.51,1.0,81.54,1
31,26.14,91.67,226.0,13.200000000000001,2.0,4.4,6.6,11.9,21.42,2.0,0.53,0.507,1.0,14.82,1
31,26.14,91.67,226.0,13.200000000000001,11.3,24.86,37.29,41.2,74.16,11.3,3.01,0.503,1.0,36.87,1
31,26.14,91.67,226.0,13.200000000000001,4.0,8.8,13.2,14.3,25.74,4.0,1.07,0.504,1.0,12.54,1
31,26.14,91.67,226.0,13.200000000000001,3.9,8.58,12.87,16.1,28.98,3.9,1.04,0.509,1.0,16.11,1
31,26.14,91.67,226.0,13.200000000000001,13.1,28.82,43.23,24.4,43.92,13.1,3.49,0.5,1.0,0.69,1
31,26.14,91.67,226.0,13.200000000000001,6.4,14.08,21.12,8.8,15.84,6.4,1.71,0.491,1.0,0.0,1
31,26.14,91.67,226.0,13.200000000000001,5.0,11.0,16.5,10.9,19.62,5.0,1.33,0.491,1.0,3.12,1
31,26.14,91.67,226.0,13.200000000000001,7.5,16.5,24.75,45.7,82.26,7.5,2.0,0.504,1.0,57.51,1
31,26.14,91.67,226.0,13.200000000000001,3.5,7.7,11.55,11.4,20.52,3.5,0.93,0.497,1.0,8.97,1
31,26.14,91.67,226.0,13.200000000000001,3.6,7.92,11.88,14.7,26.46,3.6,0.96,0.504,1.0,14.58,1
31,26.14,91.67,226.0,13.200000000000001,1.0,2.2,3.3,2.9,5.22,1.0,0.27,0.491,1.0,1.92,1
31,26.14,91.67,226.0,13.200000000000001,1.6,3.52,5.28,5.1,9.18,1.6,0.43,0.483,1.0,3.9,1
31,26.14,91.67,226.0,13.200000000000001,4.7,10.34,15.51,7.5,13.5,4.7,1.25,0.494,1.0,0.0,1
31,26.14,91.67,226.0,13.200000000000001,8.8,19.36,29.04,28.2,50.76,8.8,2.35,0.501,1.0,21.72,1
31,26.14,91.67,226.0,13.200000000000001,7.2,15.84,23.76,24.8,44.64,7.2,1.92,0.498,1.0,20.88,1
31,26.14,91.67,226.0,13.200000000000001,21.0,46.2,69.3,59.8,107.64,21.0,5.6,0.507,1.0,38.34,1
31,26.14,91.67,226.0,13.200000000000001,8.4,18.48,27.72,56.3,101.34,8.4,2.24,0.513,1.0,73.62,1
31,26.14,91.67,226.0,13.200000000000001,9.6,21.12,31.68,57.5,103.5,9.6,2.56,0.507,1.0,71.82,1
31,26.14,91.67,226.0,13.200000000000001,3.4,7.48,11.22,16.2,29.16,3.4,0.91,0.505,1.0,17.94,1
31,26.14,91.67,226.0,13.200000000000001,3.7,8.14,12.21,10.5,18.9,3.7,0.99,0.499,1.0,6.69,1
31,26.14,91.67,226.0,13.200000000000001,3.7,8.14,12.21,14.7,26.46,3.7,0.99,0.502,1.0,14.25,1
31,26.14,91.67,226.0,13.200000000000001,2.8,6.16,9.24,17.6,31.68,2.8,0.75,0.504,1.0,22.44,1
31,26.14,91.67,226.0,13.200000000000001,3.8,8.36,12.54,14.9,26.82,3.8,1.01,0.498,1.0,14.28,1
31,26.14,91.67,226.0,13.200000000000001,5.5,12.1,18.15,21.6,38.88,5.5,1.47,0.498,1.0,20.73,1
31,26.14,91.67,226.0,13.200000000000001,4.6,10.12,15.18,19.4,34.92,4.6,1.23,0.505,1.0,19.74,1
31,26.14,91.67,226.0,13.200000000000001,3.7,8.14,12.21,28.6,51.48,3.7,0.99,0.512,1.0,39.27,1
31,26.14,91.67,226.0,13.200000000000001,5.9,12.98,19.47,39.1,70.38,5.9,1.57,0.512,1.0,50.91,1
31,26.14,91.67,226.0,13.200000000000001,8.8,19.36,29.04,38.5,69.3,8.8,2.35,0.504,1.0,40.26,1
31,26.14,91.67,226.0,13.200000000000001,4.0,8.8,13.2,14.7,26.46,4.0,1.07,0.502,1.0,13.26,1
31,26.14,91.67,226.0,13.200000000000001,4.9,10.78,16.17,8.1,14.58,4.9,1.31,0.502,1.0,0.0,1
31,26.14,91.67,226.0,13.200000000000001,2.0,4.4,6.6,4.1,7.38,2.0,0.53,0.5,1.0,0.78,1
31,26.14,91.67,226.0,13.200000000000001,5.3,11.66,17.49,9.2,16.56,5.3,1.41,0.494,1.0,0.0,1
31,26.14,91.67,226.0,13.200000000000001,5.6,12.32,18.48,12.3,22.14,5.6,1.49,0.496,1.0,3.66,1
31,26.14,91.67,226.0,13.200000000000001,0.8,1.76,2.64,1.8,3.24,0.8,0.21,0.49,1.0,0.6,1
31,26.14,91.67,226.0,13.200000000000001,5.5,12.1,18.15,16.8,30.24,5.5,1.47,0.489,1.0,12.09,1
31,26.14,91.67,226.0,13.200000000000001,6.0,13.2,19.8,8.5,15.3,6.0,1.6,0.488,1.0,0.0,1
31,26.14,91.67,226.0,13.200000000000001,0.3,0.66,0.99,1.1,1.98,0.3,0.08,0.481,1.0,0.99,1
31,26.14,91.67,226.0,13.200000000000001,3.6,7.92,11.88,8.3,14.94,3.6,0.96,0.492,1.0,3.06,1
31,26.14,91.67,226.0,13.200000000000001,3.2,7.04,10.56,22.7,40.86,3.2,0.85,0.505,1.0,30.3,1
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.584,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.2,0.44,0.66,0.2,0.36,0.2,0.05,0.279,0.581,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.4,0.88,1.32,0.6,1.08,0.4,0.11,0.271,0.565,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.552,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.262,0.546,0.0,0
31,26.14,91.67,226.0,13.200000000000001,3.3,7.26,10.89,6.4,11.52,3.3,0.88,0.293,0.611,0.63,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.531,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.516,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.514,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.543,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.3,0.66,0.99,0.4,0.72,0.3,0.08,0.454,0.945,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.893,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.862,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.834,0.0,0
31,26.14,91.67,226.0,13.200000000000001,1.6,3.52,5.28,1.6,2.88,1.6,0.43,0.393,0.818,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.377,0.786,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.1,0.22,0.33,0.1,0.18,0.1,0.03,0.368,0.767,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.749,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.728,0.0,0
31,26.14,91.67,226.0,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.704,0.0,0
32,26.14,91.76,234.0,14.0,5.4,11.88,17.82,24.3,43.74,5.4,1.44,0.505,1.0,25.92,1
32,26.14,91.76,234.0,14.0,11.9,26.18,39.27,39.6,71.28,11.9,3.17,0.509,1.0,32.01,1
32,26.14,91.76,234.0,14.0,8.4,18.48,27.72,53.1,95.58,8.4,2.24,0.51,1.0,67.86,1
32,26.14,91.76,234.0,14.0,5.5,12.1,18.15,58.8,105.84,5.5,1.47,0.511,1.0,87.69,1
32,26.14,91.76,234.0,14.0,3.7,8.14,12.21,20.2,36.36,3.7,0.99,0.503,1.0,24.15,1
32,26.14,91.76,234.0,14.0,6.8,14.96,22.44,27.8,50.04,6.8,1.81,0.501,1.0,27.6,1
32,26.14,91.76,234.0,14.0,5.0,11.0,16.5,16.3,29.34,5.0,1.33,0.503,1.0,12.84,1
32,26.14,91.76,234.0,14.0,3.9,8.58,12.87,20.4,36.72,3.9,1.04,0.504,1.0,23.85,1
32,26.14,91.76,234.0,14.0,12.4,27.28,40.92,16.9,30.42,12.4,3.31,0.5,1.0,0.0,1
32,26.14,91.76,234.0,14.0,3.4,7.48,11.22,5.7,10.26,3.4,0.91,0.497,1.0,0.0,1
32,26.14,91.76,234.0,14.0,4.7,10.34,15.51,11.7,21.06,4.7,1.25,0.495,1.0,5.55,1
32,26.14,91.76,234.0,14.0,7.1,15.62,23.43,41.6,74.88,7.1,1.89,0.507,1.0,51.45,1
32,26.14,91.76,234.0,14.0,2.9,6.38,9.57,9.9,17.82,2.9,0.77,0.492,1.0,8.25,1
32,26.14,91.76,234.0,14.0,5.3,11.66,17.49,14.5,26.1,5.3,1.41,0.501,1.0,8.61,1
32,26.14,91.76,234.0,14.0,0.6,1.32,1.98,1.8,3.24,0.6,0.16,0.491,1.0,1.26,1
32,26.14,91.76,234.0,14.0,2.5,5.5,8.25,4.7,8.46,2.5,0.67,0.483,1.0,0.21,1
32,26.14,91.76,234.0,14.0,4.1,9.02,13.53,7.6,13.68,4.1,1.09,0.491,1.0,0.15,1
32,26.14,91.76,234.0,14.0,5.3,11.66,17.49,24.3,43.74,5.3,1.41,0.499,1.0,26.25,1
32,26.14,91.76,234.0,14.0,4.6,10.12,15.18,18.9,34.02,4.6,1.23,0.505,1.0,18.84,1
32,26.14,91.76,234.0,14.0,15.1,33.22,49.83,46.3,83.34,15.1,4.03,0.505,1.0,33.51,1
32,26.14,91.76,234.0,14.0,4.5,9.9,14.85,51.0,91.8,4.5,1.2,0.511,1.0,76.95,1
32,26.14,91.76,234.0,14.0,8.5,18.7,28.05,53.1,95.58,8.5,2.27,0.507,1.0,67.53,1
32,26.14,91.76,234.0,14.0,4.3,9.46,14.19,15.3,27.54,4.3,1.15,0.505,1.0,13.35,1
32,26.14,91.76,234.0,14.0,7.6,16.72,25.08,16.3,29.34,7.6,2.03,0.505,1.0,4.26,1
32,26.14,91.76,234.0,14.0,2.9,6.38,9.57,15.7,28.26,2.9,0.77,0.507,1.0,18.69,1
32,26.14,91.76,234.0,14.0,4.9,10.78,16.17,15.0,27.0,4.9,1.31,0.5,1.0,10.83,1
32,26.14,91.76,234.0,14.0,4.7,10.34,15.51,21.1,37.98,4.7,1.25,0.504,1.0,22.47,1
32,26.14,91.76,234.0,14.0,2.8,6.16,9.24,12.9,23.22,2.8,0.75,0.507,1.0,13.98,1
32,26.14,91.76,234.0,14.0,3.0,6.6,9.9,15.1,27.18,3.0,0.8,0.505,1.0,17.28,1
32,26.14,91.76,234.0,14.0,2.6,5.72,8.58,25.0,45.0,2.6,0.69,0.51,1.0,36.42,1
32,26.14,91.76,234.0,14.0,4.6,10.12,15.18,37.4,67.32,4.6,1.23,0.513,1.0,52.14,1
32,26.14,91.76,234.0,14.0,9.9,21.78,32.67,44.1,79.38,9.9,2.64,0.507,1.0,46.71,1
32,26.14,91.76,234.0,14.0,6.7,14.74,22.11,19.4,34.92,6.7,1.79,0.499,1.0,12.81,1
32,26.14,91.76,234.0,14.0,2.6,5.72,8.58,8.0,14.4,2.6,0.69,0.503,1.0,5.82,1
32,26.14,91.76,234.0,14.0,2.4,5.28,7.92,7.0,12.6,2.4,0.64,0.502,1.0,4.68,1
32,26.14,91.76,234.0,14.0,7.6,16.72,25.08,15.1,27.18,7.6,2.03,0.496,1.0,2.1,1
32,26.14,91.76,234.0,14.0,4.5,9.9,14.85,15.9,28.62,4.5,1.2,0.497,1.0,13.77,1
32,26.14,91.76,234.0,14.0,5.4,11.88,17.82,7.0,12.6,5.4,1.44,0.497,1.0,0.0,1
32,26.14,91.76,234.0,14.0,5.4,11.88,17.82,24.5,44.1,5.4,1.44,0.492,1.0,26.28,1
32,26.14,91.76,234.0,14.0,2.7,5.94,8.91,5.5,9.9,2.7,0.72,0.492,1.0,0.99,1
32,26.14,91.76,234.0,14.0,0.7,1.54,2.31,2.1,3.78,0.7,0.19,0.486,1.0,1.47,1
32,26.14,91.76,234.0,14.0,2.6,5.72,8.58,6.6,11.88,2.6,0.69,0.496,1.0,3.3,1
32,26.14,91.76,234.0,14.0,2.8,6.16,9.24,18.0,32.4,2.8,0.75,0.506,1.0,23.16,1
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.547,0.0,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.541,0.0,0
32,26.14,91.76,234.0,14.0,0.1,0.22,0.33,0.2,0.36,0.1,0.03,0.254,0.529,0.03,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.515,0.0,0
32,26.14,91.76,234.0,14.0,0.2,0.44,0.66,0.3,0.54,0.2,0.05,0.245,0.511,0.0,0
32,26.14,91.76,234.0,14.0,3.5,7.7,11.55,4.5,8.1,3.5,0.93,0.263,0.548,0.0,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.506,0.0,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.491,0.0,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.485,0.0,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.508,0.0,0
32,26.14,91.76,234.0,14.0,0.1,0.22,0.33,0.4,0.72,0.1,0.03,0.462,0.963,0.39,0
32,26.14,91.76,234.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.909,0.0,0
